Date,CVol,Return,Spread,Diff,5ma,10ma,5std
2010/8/13,2287614.864,-0.4,0.006690599,-0.001282749,-0.762,-0.198,1.241297708
2010/8/12,3149710.532,-0.54,0.009206311,-0.007333841,-0.756,-0.157,1.243555387
2010/8/11,3309254.961,-2.82,0.025279646,-0.003719694,-0.674,-0.145,1.274492056
2010/8/10,3004311.583,-0.6,0.013814629,-0.00431818,0.012,0.068,0.544903661
2010/8/9,2421611.311,0.55,0.007426625,0.0010342,0.036,0.117,0.512913248
2010/8/6,2800273.335,-0.37,0.014114282,-0.003322053,0.366,0.174,1.109788268
2010/8/5,2485706.148,-0.13,0.0068752,-0.001295199,0.442,0.293,1.058617022
2010/8/4,2773015.482,0.61,0.008291238,0.000535494,0.384,0.531,1.104730736
2010/8/3,2911420.375,-0.48,0.007709662,-0.000461869,0.124,0.342,1.18807828
2010/8/2,2984101.859,2.2,0.017946623,0.005383079,0.198,0.504,1.152028645
2010/7/30,2969925.754,0.01,0.016731274,-0.002805189,-0.018,0.344,0.69236551
2010/7/29,3411197.507,-0.42,0.02086554,0.001753863,0.144,0.055,0.788625386
2010/7/28,2731093.213,-0.69,0.010369532,-0.000897795,0.678,0.109,1.137879607
2010/7/27,3205659.094,-0.11,0.010017847,0.002107604,0.56,0.176,1.329642809
2010/7/26,2793158.252,1.12,0.01243357,0.000208587,0.81,0.341,1.289069432
2010/7/23,3289953.168,0.82,0.014492489,-0.001371529,0.706,0.236,1.278741569
2010/7/22,3616808.873,2.25,0.02371002,0.002384091,-0.034,0.226,2.04016666
2010/7/21,3695457.464,-1.28,0.021883191,0.002944217,-0.46,0.095,1.623945812
2010/7/20,3332669.703,1.14,0.02526021,-0.006273046,-0.208,0.536,1.561448046
2010/7/19,2943113.804,0.6,0.012762001,0.001849974,-0.128,0.476,1.655209956
2010/7/16,3975839.08,-2.88,0.027843645,-0.002398585,-0.234,0.369,1.613375344
2010/7/15,3124265.524,0.12,0.016554508,-0.000648301,0.486,0.625,0.657403985
2010/7/14,3068833.426,-0.02,0.010407727,0.000246499,0.65,0.512,0.645445583
2010/7/13,3275523.424,1.54,0.017436848,0.001761298,1.28,0.204,1.160107754
2010/7/12,2413321.639,0.07,0.009582916,-0.000677205,1.08,0.03,1.189894953
2010/7/9,2375448.268,0.72,0.009399673,0.00023359,0.972,0.052,1.321692097
2010/7/8,3306700.597,0.94,0.012270459,0.002499363,0.764,-0.188,1.447145466
2010/7/7,3512371.759,3.13,0.031467035,0.000466899,0.374,-0.312,1.638026251
2010/7/6,3346121.623,0.54,0.023616734,0.005388331,-0.872,-0.786,1.364100436
2010/7/2,2815773.817,-0.47,0.016566573,0.000272541,-1.02,-0.879,1.203266388
2010/7/1,4411100.7,-0.32,0.021994547,0.00037838,-0.868,-0.819,1.331303872
2010/6/30,3706903.701,-1.01,0.018967769,-0.000653067,-1.14,-0.774,1.330281925
2010/6/29,4460829.911,-3.1,0.033427324,-0.003229199,-0.998,-0.679,1.384420456
2010/6/28,2784269.043,-0.2,0.010355139,-0.001736692,-0.7,-0.134,0.891431433
2010/6/25,5033657.662,0.29,0.014594529,0.001313228,-0.738,-0.132,0.86854476
2010/6/24,3454920.875,-1.68,0.017700817,-0.001016446,-0.77,-0.117,0.822952003
2010/6/23,3103873.176,-0.3,0.013083054,0.000237376,-0.408,0.346,0.713386291
2010/6/22,3023359.066,-1.61,0.021846928,0.000628818,-0.36,0.317,0.730342385
2010/6/21,2961123.955,-0.39,0.020572523,0.00472479,0.432,0.588,1.093032479
2010/6/18,3188241.833,0.13,0.006343859,0.000107523,0.474,0.492,1.056991012
2010/6/17,2909293.831,0.13,0.010631521,0.001229129,0.536,0.135,1.040735317
2010/6/16,2955079.629,-0.06,0.010410409,-0.001084978,1.1,0.162,1.449534408
2010/6/15,3121849.675,2.35,0.022374568,0.001450033,0.994,0.426,1.569945859
2010/6/14,2964554.411,-0.18,0.01546354,0.003114694,0.744,0.019,1.38914722
2010/6/11,2810566.06,0.44,0.013921092,-0.003855213,0.51,-0.087,1.656517431
2010/6/10,3460039.597,2.95,0.027545965,0.002917523,-0.266,0.198,2.427082611
2010/6/9,3746777.413,-0.59,0.024001883,0.000706215,-0.776,-0.154,1.758075653
2010/6/8,4147011.18,1.1,0.019972013,0.000323665,-0.142,-0.092,2.32280434
2010/6/7,3652216.163,-1.35,0.020190068,0.00090151,-0.706,-0.331,2.287942307
2010/6/4,4058191.538,-3.44,0.034393334,-0.003989735,-0.684,-0.046,2.280719185
2010/6/3,3137481.105,0.4,0.012618584,0.00040059,0.662,-0.092,2.233006941
2010/6/2,3309403.529,2.58,0.024777951,0.002148107,0.468,-0.183,2.302513844
2010/6/1,3377234.297,-1.72,0.02283805,-0.001936828,-0.042,-0.583,1.977187396
2010/5/28,3365513.523,-1.24,0.016145994,-0.000426087,0.044,-0.4,1.893536374
2010/5/27,3584453.145,3.29,0.027388923,0.00591788,0.592,-0.464,1.824258754
2010/5/26,4509790.904,-0.57,0.023425789,0.001377988,-0.846,-0.914,1.991941264
2010/5/25,4779706.574,0.03,0.031639734,-0.005802636,-0.834,-0.72,1.994199087
2010/5/24,3339357.123,-1.29,0.015859298,-0.002675395,-1.124,-0.757,1.941888256
2010/5/21,5429329.198,1.5,0.031971183,-0.004040725,-0.844,-0.188,2.011648578
2010/5/20,5473267.9,-3.9,0.032070311,-0.006914488,-1.52,-0.491,1.539561626
2010/5/19,4435325.117,-0.51,0.02106531,-0.00109743,-0.982,-0.425,0.785092351
2010/5/18,4161457.286,-1.42,0.027670765,0.001618379,-0.606,-0.44,1.329259192
2010/5/17,3738806.391,0.11,0.02370386,0.000739645,-0.39,-0.536,1.249259781
2010/5/14,4133680.358,-1.88,0.026826445,-0.000215994,0.468,-0.416,2.512761429
2010/5/13,3257315.964,-1.21,0.014876202,-0.001391177,0.538,-0.394,2.434660141
2010/5/12,3463632.171,1.37,0.015089246,-0.000311475,0.132,-0.144,2.919926369
2010/5/11,3792749.064,-0.34,0.01963388,-0.002879981,-0.274,-0.216,2.844921792
2010/5/10,4587155.142,4.4,0.037429785,0.010253133,-0.682,-0.416,2.998869787
2010/5/7,6460965.222,-1.53,0.034569871,-0.000983912,-1.3,-0.899,1.746754133
2010/5/6,6496051.85,-3.24,0.087305944,-0.001303714,-1.326,-0.675,1.751993151
2010/5/5,4124958.59,-0.66,0.015167007,-0.003715065,-0.42,-0.328,1.684770014
2010/5/4,4069923.969,-2.38,0.02443731,-0.00395921,-0.158,-0.272,1.739100342
2010/5/3,2996304.981,1.31,0.013946355,0.001592665,-0.15,0.047,1.726369022
2010/4/30,3874094.13,-1.66,0.017956877,-8.29E-06,-0.498,-0.039,1.521732565
2010/4/29,3567094.827,1.29,0.013480392,0.001628391,-0.024,-0.034,1.435994429
2010/4/28,3878883.404,0.65,0.011185172,0.006978061,-0.236,-0.155,1.261102692
2010/4/27,4362980.61,-2.34,0.024553443,-0.001757353,-0.386,-0.108,1.170739083
2010/4/26,3207335.701,-0.43,0.006350223,-0.000172516,0.244,0.133,0.526858615
2010/4/23,3490691.942,0.71,0.010077192,-0.000661885,0.42,0.194,0.368646172
2010/4/22,3965690.412,0.23,0.016650911,-0.002835962,-0.044,0.19,0.935938032
2010/4/21,3840027.11,-0.1,0.010056579,-8.28E-06,-0.074,0.201,0.927324107
2010/4/20,3230061.77,0.81,0.007966464,0.00126929,0.17,0.152,1.068527024
2010/4/19,3509025.804,0.45,0.011903064,-5.87E-05,0.022,0.088,1.007209015
2010/4/16,5062498.037,-1.61,0.019312189,-0.001237961,-0.032,0.122,0.985530314
2010/4/15,3454792.366,0.08,0.004476934,9.91E-05,0.424,0.357,0.460467154
2010/4/14,3604080.212,1.12,0.009989142,0.001160945,0.476,0.316,0.425241108
2010/4/13,2885684.318,0.07,0.008541722,-0.000451324,0.134,0.204,0.463713273
2010/4/12,2431503.762,0.18,0.003759304,0.000477239,0.154,0.254,0.46241756
2010/4/9,2510035.035,0.67,0.006329861,0.000868143,0.276,0.243,0.544224218
2010/4/8,3025426.239,0.34,0.011357774,-0.000591991,0.29,0.159,0.557628909
2010/4/7,3300568.906,-0.59,0.010383037,-0.001017285,0.156,0.07,0.619661198
2010/4/6,2712229.66,0.17,0.007604595,-0.001204271,0.274,0.201,0.483249418
2010/4/5,2525369.653,0.79,0.007656396,0.000517783,0.354,0.235,0.49470193
2010/4/1,2778287.592,0.74,0.009183961,0.001539211,0.21,0.105,0.437549997
2010/3/31,2988039.224,-0.33,0.007491882,-0.001295524,0.028,0.028,0.340470263
2010/3/30,2607032.089,0,0.007594484,0.000451748,-0.016,0.119,0.406177301
2010/3/29,2558415.746,0.57,0.006120402,0.000960063,0.128,0.197,0.523851124
2010/3/26,2967288.121,0.07,0.010680003,0.001586988,0.116,0.145,0.511742123
2010/3/25,3558645.392,-0.17,0.013359367,0.001978214,0,0.136,0.585234996
2010/3/24,2989116.184,-0.55,0.005987208,-0.001251948,0.028,0.193,0.57837704
2010/3/23,2945639.718,0.72,0.009341145,0.00056613,0.254,0.293,0.513156896
2010/3/22,2824550.131,0.51,0.012880421,-0.00228468,0.266,0.238,0.527285501
2010/3/19,3992326.772,-0.51,0.011897103,0.000729094,0.174,0.185,0.514033073
2010/3/18,2895673.18,-0.03,0.005667933,-6.86E-05,0.272,0.376,0.380355097
2010/3/17,3104698.97,0.58,0.008538458,0.000413986,0.358,0.416,0.341643089
2010/3/16,3101780.965,0.78,0.008630955,0.000278138,0.332,0.362,0.325069223
2010/3/15,2857450.189,0.05,0.008287029,-0.001269576,0.21,0.307,0.208446636
2010/3/12,2963583.6,-0.02,0.005598832,0.001277994,0.196,0.404,0.22367387
2010/3/11,2834254.991,0.4,0.009820096,-0.001440281,0.48,0.42,0.547676912
2010/3/10,3228945.275,0.45,0.007163839,-0.000201675,0.474,0.359,0.548935333
2010/3/9,3313897.949,0.17,0.009196311,-0.000825648,0.392,0.411,0.582983705
2010/3/8,2513964.662,-0.02,0.003758672,-0.000263458,0.404,0.273,0.577866767
2010/3/5,2962728.198,1.4,0.012698469,0.001914566,0.612,0.265,0.57425604
2010/3/4,2654245.991,0.37,0.006319327,0.000294962,0.36,0.147,0.38839413
2010/3/3,2834077.121,0.04,0.00810151,0.000938917,0.244,0.176,0.463928874
2010/3/2,3169021.955,0.23,0.006229217,0.001165177,0.43,0.214,0.541617947
2010/3/1,2890372.703,1.02,0.009732999,0.000787694,0.142,0.371,0.923076378
2010/2/26,3171706.072,0.14,0.008776543,0.000145067,-0.082,0.242,0.781837579
2010/2/25,3352712.579,-0.21,0.015815569,-0.003619123,-0.066,0.325,0.788308315
2010/2/24,2968015.242,0.97,0.009976247,0.001178513,0.108,0.324,0.842715848
2010/2/23,3102202.876,-1.21,0.01480131,-0.00046931,-0.002,0.357,0.730492984
2010/2/22,2749666.158,-0.1,0.006229884,0.000748307,0.6,0.389,0.726360792
2010/2/19,2822797.228,0.22,0.010499209,-0.001138468,0.566,0.428,0.769987013
2010/2/18,2785285.318,0.66,0.009786177,-0.000436558,0.716,0.095,0.75870284
2010/2/17,2886701.606,0.42,0.005763241,0.001159955,0.54,-0.026,0.868993671
2010/2/16,2965936.413,1.8,0.015378751,0.003365845,0.716,0.062,0.925867161
2010/2/12,3643640.947,-0.27,0.013760234,-0.002336644,0.178,0.025,0.920038043
2010/2/11,3209269.137,0.97,0.018209394,-0.000964302,0.29,-0.046,0.88529656
2010/2/10,2957065.754,-0.22,0.013386018,-0.000784665,-0.526,-0.261,1.651008783
2010/2/9,3537193.462,1.3,0.018188012,0.003141738,-0.592,-0.19,1.642291083
2010/2/8,3068633.756,-0.89,0.013778032,-0.000637785,-0.592,-0.362,1.642291083
2010/2/5,4627426.954,0.29,0.021286603,0.000950043,-0.128,-0.227,1.851464285
2010/2/4,4407925.514,-3.11,0.031414042,-2.73E-05,-0.382,-0.477,1.866834219
2010/2/3,3314771.427,-0.55,0.007930609,-0.002401842,0.004,-0.355,1.263934334
2010/2/2,3450026.598,1.3,0.015396763,0.000789578,0.212,-0.406,1.235220628
2010/2/1,3148375.548,1.43,0.014424465,1.86E-05,-0.132,-0.411,1.087092452
2010/1/29,4292319.818,-0.98,0.022922372,0.00283994,-0.326,-0.662,0.782547123
2010/1/28,4315777.689,-1.18,0.019826879,-0.000519362,-0.572,-0.54,1.147680269
2010/1/27,4018280.736,0.49,0.015015977,-0.000576833,-0.714,-0.339,1.278213597
2010/1/26,3754070.885,-0.42,0.012609639,-0.000893525,-1.024,-0.482,1.086844055
2010/1/25,3363146.326,0.46,0.009681615,0.000586209,-0.69,-0.423,1.497781693
2010/1/22,4602910.827,-2.21,0.022669461,-0.000886715,-0.998,-0.44,1.353576743
2010/1/21,4863587.376,-1.89,0.023496538,0.00056237,-0.508,-0.179,1.244174425
2010/1/20,3424548.303,-1.06,0.016431496,-0.010337063,0.036,0.015,1.071508283
2010/1/19,3023625.584,1.25,0.012922194,0,0.06,0.152,1.04175333
2010/1/15,3564204.766,-1.08,0.014262578,-0.000644341,-0.156,0.187,0.822149621
2010/1/14,2790997.435,0.24,0.005769499,0,0.118,0.195,0.646815275
2010/1/13,2990693.299,0.83,0.013395293,0.000959321,0.15,0.173,0.658217289
2010/1/12,3257838.469,-0.94,0.010497132,-0.00276378,-0.006,0.076,0.538265734
2010/1/11,2793068.361,0.17,0.006742476,0.00085591,0.244,0.182,0.135941164
2010/1/8,2895242.958,0.29,0.008031953,-0.001024797,0.53,0.218,0.612004902
2010/1/7,3534181.348,0.4,0.009796507,-0.000765077,0.272,0.212,0.928531098
2010/1/6,3150236.449,0.05,0.004610566,-0.000712702,0.196,0.208,0.930983351
2010/1/5,3362252.243,0.31,0.006151864,-0.000291265,0.158,0.308,0.942242007
2010/1/4,2659043.059,1.6,0.015523271,0.0013093,0.12,0.335,0.938402899
2009/12/31,1521104.361,-1,0.011390068,0.000159798,-0.094,0.057,0.563719789
2009/12/30,1529450.374,0.02,0.003977979,-0.000594921,0.152,0.168,0.251336428
2009/12/29,1591390.737,-0.14,0.0038128,0.000682757,0.22,0.11,0.252685575
2009/12/28,1692414.392,0.12,0.006098644,0.000932107,0.458,0.194,0.364513374
2009/12/24,834643.7677,0.53,0.00481889,0.00043727,0.55,0.219,0.312169826
2009/12/23,2018544.929,0.23,0.004990966,0.000733439,0.208,0.224,0.836283445
2009/12/22,2241081.278,0.36,0.005170324,0.000412908,0.184,0.238,0.837215623
2009/12/21,2609553.282,1.05,0.01122026,0.002576034,0,0.099,0.888397434
2009/12/18,4796455.835,0.58,0.008995694,0.001623969,-0.07,-0.031,0.793725393
2009/12/17,3277008.429,-1.18,0.009448421,-0.002542419,-0.112,-0.034,0.755360841
2009/12/16,3150089.927,0.11,0.007446319,0.000613757,0.24,0,0.500249938
2009/12/15,3183926.846,-0.56,0.007862778,0,0.292,-0.008,0.496860141
2009/12/14,2661790.026,0.7,0.006254463,0.001292468,0.198,0.169,0.700906556
2009/12/11,2576427.748,0.37,0.006495215,0.001460516,0.008,0.137,0.658270461
2009/12/10,2843451.366,0.58,0.006898125,0.002500114,0.044,-0.072,0.687299062
2009/12/9,2850704.093,0.37,0.010211184,-0.000796747,-0.24,-0.085,0.703633427
2009/12/8,3302686.432,-1.03,0.013079538,-0.000190347,-0.308,-0.127,0.643832276
2009/12/7,3008385.14,-0.25,0.008942296,-0.000415921,0.14,0.112,0.780640762
2009/12/4,4743959.628,0.55,0.02055604,0.00046367,0.266,0.105,0.752283191
2009/12/3,3659968.734,-0.84,0.016714147,0.00121705,-0.188,-0.084,1.128791389
2009/12/2,2742784.623,0.03,0.009279801,0.000153311,0.07,-0.005,1.089242856
2009/12/1,3030065.89,1.21,0.012221279,0.002975457,0.054,0.001,1.090564074
2009/11/30,2847107.104,0.38,0.010068805,-0.000384795,0.084,0.025,1.131605055
2009/11/27,1499306.09,-1.72,0.019565472,-0.004646012,-0.056,0.044,1.129127982
2009/11/25,1984627.645,0.45,0.005815584,0.000759734,0.02,0.113,0.993805816
2009/11/24,2509812.064,-0.05,0.008976352,-0.000370625,-0.08,0.118,0.964442844
2009/11/23,2699919.806,1.36,0.01605307,0.003188624,-0.052,0.122,0.967558784
2009/11/20,2754328.96,-0.32,0.007169605,-0.000219198,-0.034,0.208,1.000664779
2009/11/19,3007130.127,-1.34,0.016255181,-0.003027573,0.144,0.265,1.01611023
2009/11/18,2819310.841,-0.05,0.007565387,-0.000792564,0.206,0.591,0.906465664
2009/11/17,2603285.981,0.09,0.00750924,-7.21E-05,0.316,0.606,0.900988346
2009/11/16,3084647.43,1.45,0.017887844,0.000594432,0.296,0.621,0.908339144
2009/11/13,2615468.029,0.57,0.011460211,0.000321916,0.45,0.54,1.178112898
2009/11/12,2977304.637,-1.03,0.021001174,-0.000182065,0.386,0.202,1.178656014
2009/11/11,2895545.079,0.5,0.010576298,0.002772161,0.976,0.53,1.02035778
2009/11/10,2943177.896,-0.01,0.008251912,-0.001116112,0.896,0.285,1.080893149
2009/11/9,3212969.531,2.22,0.019526793,0.007051342,0.946,0.253,1.03323763
2009/11/6,3056277.549,0.25,0.011400392,-0.005943954,0.63,-0.086,0.748598691
2009/11/5,3460887.347,1.92,0.018490205,0.007644529,0.018,-0.233,1.736237311
2009/11/4,3710122.964,0.1,0.015161516,0.007968166,0.084,-0.319,1.830336035
2009/11/3,3645113.116,0.24,0.011909328,-0.006501227,-0.326,-0.418,2.043093243
2009/11/2,3874659.813,0.64,0.022003687,0.004448991,-0.44,-0.504,2.019381093
2009/10/30,4344299.205,-2.81,0.030043804,-0.004530489,-0.802,-0.474,1.937968008
2009/10/29,3597516.865,2.25,0.022193875,0.007816771,-0.484,-0.274,1.632476646
2009/10/28,4079331.352,-1.95,0.019813618,-0.003752081,-0.722,-0.457,1.149552087
2009/10/27,3668867.202,-0.33,0.011115797,0.002118187,-0.51,-0.087,0.946229359
2009/10/26,3614415.529,-1.17,0.024564654,0.001250463,-0.568,-0.082,0.941312913
2009/10/23,3502428.745,-1.22,0.018610865,0.002534518,-0.146,0.079,1.068353874
2009/10/22,3690175.729,1.06,0.019326799,-0.000582578,-0.064,0.257,0.977154031
2009/10/21,4003516.186,-0.89,0.018871556,-0.001741426,-0.192,0.226,0.822842634
2009/10/20,3554889.753,-0.62,0.011367052,-0.000236814,0.336,0.342,1.072208002
2009/10/19,3064917.567,0.94,0.012586422,0.002666225,0.404,0.541,1.005101985
2009/10/16,3584683.143,-0.81,0.011982928,-0.008262202,0.304,0.596,0.962408437
2009/10/15,3436219.6,0.42,0.009294702,-0.004322265,0.578,0.632,0.733839219
2009/10/14,3619546.281,1.75,0.013501803,0.012225235,0.644,0.332,0.730910391
2009/10/13,2935580.547,-0.28,0.007981862,-0.003354426,0.348,0.124,0.392262667
2009/10/12,2561176.423,0.44,0.007307581,0.004461078,0.678,0.13,0.424582148
2009/10/9,2494584.317,0.56,0.007987011,-0.000215865,0.888,0.264,0.525185681
2009/10/8,3298380.807,0.75,0.010060705,0.00679854,0.686,0.147,0.8034177
2009/10/7,2784038.497,0.27,0.007509102,-0.002654733,0.02,-0.023,1.660331292
2009/10/6,3382095.194,1.37,0.01780943,0.007102628,-0.1,-0.151,1.659427612
2009/10/5,2962005.677,1.49,0.016250329,0.004350328,-0.418,-0.222,1.445914935
2009/10/2,3632040.421,-0.45,0.010341312,-0.009088702,-0.36,-0.405,1.544069299
2009/10/1,4129255.512,-2.58,0.024085216,-0.004048889,-0.392,-0.334,1.548053617
2009/9/30,3888629.695,-0.33,0.015962512,0.002027135,-0.066,-0.107,1.069873824
2009/9/29,2873930.323,-0.22,0.01109146,0.00177802,-0.202,0.079,1.151898433
2009/9/28,2504947.062,1.78,0.018910741,0.004768379,-0.026,0.132,1.214014003
2009/9/25,3037842.184,-0.61,0.01170559,-0.002855022,-0.45,0.017,0.677015509
2009/9/24,3432021.633,-0.95,0.019267205,0.002978687,-0.276,0.065,0.734935371
2009/9/23,3560940.498,-1.01,0.018438684,0.001754288,-0.148,0.264,0.637471568
2009/9/22,3040507.855,0.66,0.007006932,0.005635602,0.36,0.443,0.775854368
2009/9/21,2899118.438,-0.34,0.009192174,-0.007741271,0.29,0.465,0.757594879
2009/9/18,4073799.509,0.26,0.006804381,0.005659368,0.484,0.63,0.675707037
2009/9/17,4032041.84,-0.31,0.012696957,-0.00200232,0.406,0.689,0.728477865
2009/9/16,4351014.911,1.53,0.015095523,0.004351007,0.676,0.687,0.641778778
2009/9/15,3695098.126,0.31,0.012026607,0.000352603,0.526,0.313,0.451807481
2009/9/14,2909664.602,0.63,0.01413597,-0.007413233,0.64,0.201,0.455576558
2009/9/11,3184300.38,-0.13,0.00936656,0.001417434,0.776,0.118,0.544637494
2009/9/10,3342717.352,1.04,0.015580092,0.000387083,0.972,0.159,0.211589225
2009/9/9,3329880.549,0.78,0.012063703,0.001394591,0.698,0.056,0.61120373
2009/9/8,2997800.21,0.88,0.007280598,0.00821527,0.1,0.002,1.427935573
2009/9/4,2447144.528,1.31,0.014782106,0.001206092,-0.238,-0.091,1.396824971
2009/9/3,2819204.718,0.85,0.011239005,0.005006283,-0.54,-0.036,1.112834219
2009/9/2,3150608.306,-0.33,0.008386437,-0.004518857,-0.654,-0.012,0.95248622
2009/9/1,4001803.802,-2.21,0.031520056,-0.004644236,-0.586,0.09,0.992688269
2009/8/31,2865811.449,-0.81,0.010292245,-0.009242611,-0.096,0.412,0.443317042
2009/8/28,2907361.153,-0.2,0.015848998,0.006624765,0.056,0.25,0.201816749
2009/8/27,2888492.68,0.28,0.016661479,-0.001838307,0.468,0.185,0.791056256
2009/8/26,2758857.87,0.01,0.010603113,-0.003180934,0.63,0.226,0.825136352
2009/8/25,2985203.565,0.24,0.011252279,0.004826584,0.766,0.34,0.75002
2009/8/24,3087565.992,-0.05,0.013000302,0.004443881,0.92,0.189,0.691809222
2009/8/21,3417087.689,1.86,0.018394433,0.013381379,0.444,0.161,1.663063438
2009/8/20,2758657.286,1.09,0.012574514,0.000933304,-0.098,0.109,1.521814706
2009/8/19,2792741.196,0.69,0.019188214,-0.010771267,-0.178,-0.056,1.452694049
2009/8/18,2796978.986,1.01,0.010798894,0.003011034,-0.086,-0.154,1.533714445
2009/8/17,3186999.754,-2.43,0.019589877,-0.018803095,-0.542,-0.225,1.463734949
2009/8/14,2960236.156,-0.85,0.01777374,-0.000177737,-0.122,0.171,1.020842789
2009/8/13,3249525.355,0.69,0.019307822,0.003101978,0.316,0.263,1.097351357
2009/8/12,3293584.233,1.15,0.019530346,-0.000995625,0.066,0.313,1.132664999
2009/8/11,3073375.644,-1.27,0.013275742,-0.00516334,-0.222,0.152,0.957689929
2009/8/10,2902630.72,-0.33,0.00903531,-0.005621091,0.092,0.253,0.766465916
2009/8/7,3936083.555,1.34,0.018223212,0.010229871,0.464,0.316,0.941769611
2009/8/6,4040534.634,-0.56,0.015467927,0.003999122,0.21,0.212,0.808238826
2009/8/5,4128032.741,-0.29,0.012260727,0.000457416,0.56,0.501,0.769415362
2009/8/4,3756637.26,0.3,0.010412615,-0.004458275,0.526,0.525,0.818553602
2009/8/3,3778615.771,1.53,0.013559768,0.01087617,0.414,0.531,0.892205133
2009/7/31,3597554.876,0.07,0.01046871,-0.001064099,0.168,0.492,0.642082549
2009/7/30,4053876.56,1.19,0.021196739,0.012992873,0.214,0.481,0.64154501
2009/7/29,3226759.249,-0.46,0.009299524,-0.007329373,0.442,0.448,1.108070395
2009/7/28,3326793.506,-0.26,0.013235863,-0.007127003,0.524,0.79,1.037559637
2009/7/27,3137065.193,0.3,0.010416028,-0.00119478,0.648,0.869,0.954133114
2009/7/24,3256176.965,0.3,0.014176116,-0.004844872,0.816,1.088,0.951488308
2009/7/23,4600005.756,2.33,0.02740889,0.001341621,0.748,1.018,1.008052578
2009/7/22,3843709.115,-0.05,0.01265478,-0.006536906,0.454,0.82,0.534396856
2009/7/21,3692315.684,0.36,0.013993881,0.006634214,1.056,0.808,1.157186243
2009/7/20,3435729.062,1.14,0.011303941,0.005019248,1.09,0.575,1.13388712
2009/7/17,3483643.917,-0.04,0.007696069,-0.000754725,1.36,0.487,1.297670991
2009/7/16,3383639.058,0.86,0.017701677,-0.00340953,1.288,0.2,1.400667698
2009/7/15,4112359.214,2.96,0.026273956,0.013015544,1.186,0.158,1.457062113
2009/7/14,3032245.278,0.53,0.010365684,0.000854559,0.56,-0.223,1.142847321
2009/7/13,3610357.58,2.49,0.029267571,0.002855095,0.06,-0.185,1.610465771
2009/7/10,2836454.566,-0.4,0.012190148,-0.007499887,-0.386,-0.449,0.937405995
2009/7/9,3244287.349,0.35,0.010698531,0.00653736,-0.888,-0.195,1.468441351
2009/7/8,4611210.86,-0.17,0.019840414,0.004142878,-0.87,-0.165,1.487833996
2009/7/7,3421101.576,-1.97,0.02077399,-0.001980595,-1.006,-0.125,1.43809944
2009/7/6,3367802.892,0.26,0.01378818,-0.007853462,-0.43,-0.234,1.529329919
2009/7/2,2970531.753,-2.91,0.026880963,-0.012454919,-0.512,-0.229,1.493659935
2009/7/1,3029208.145,0.44,0.012074142,0.006211113,0.498,0.146,1.129853973
2009/6/30,3596645.436,-0.85,0.01849595,-0.000474532,0.54,0.088,1.131061448
2009/6/29,3012024.06,0.91,0.012852323,-0.003155947,0.756,0.046,0.872914658
2009/6/26,3926126.355,-0.15,0.009747245,-0.004629127,-0.038,-0.283,1.899597326
2009/6/25,3706927.62,2.14,0.027915288,-0.003718339,0.054,-0.254,1.903951155
2009/6/24,3451576.627,0.65,0.016243995,0.007261758,-0.206,-0.407,1.614660955
2009/6/23,3689908.66,0.23,0.011007346,0.002329123,-0.364,-0.507,1.547200698
2009/6/22,3824633.306,-3.06,0.027235327,-0.011799442,-0.664,-0.495,1.548654255
2009/6/19,4383377.208,0.31,0.01229352,0.008471531,-0.528,-0.199,1.294669842
2009/6/18,3334115.28,0.84,0.015361641,0.001120005,-0.562,-0.255,1.269141442
2009/6/17,4067089.392,-0.14,0.01607509,-0.000921083,-0.608,-0.224,1.208333563
2009/6/16,3556503.74,-1.27,0.017754298,0.004178755,-0.65,-0.347,1.191532626
2009/6/15,3425449.807,-2.38,0.024096131,-0.011984655,-0.326,-0.2,1.201012073
2009/6/12,3290118.779,0.14,0.01126057,-0.005968949,0.13,0.296,0.374899987
2009/6/11,3974522.907,0.61,0.018303785,0.002150881,0.052,0.418,0.41112042
2009/6/10,3690276.256,-0.35,0.023131691,0.000318326,0.16,0.511,0.614817046
2009/6/9,3155727.575,0.35,0.011467939,0.004514769,-0.044,0.356,0.919880427
2009/6/8,3166465.076,-0.1,0.021157549,-0.006190897,-0.074,0.584,0.906162237
2009/6/5,3818241.141,-0.25,0.01863209,0.010090614,0.462,0.579,1.490895704
2009/6/4,3850551.24,1.15,0.014113076,0.004432472,0.784,0.436,1.472423173
2009/6/3,3658532.58,-1.37,0.019751466,-0.008669052,0.862,0.27,1.506592181
2009/6/2,4140864.15,0.2,0.01158166,-0.003181775,0.756,0.39,1.708063231
2009/6/1,4302872.474,2.58,0.026666231,0.014448289,1.242,0.674,1.85011351
2009/5/29,4060904.626,1.36,0.018151142,0.005282137,0.696,0.302,1.757023051
2009/5/28,3765352.649,1.54,0.024466441,0.007412716,0.088,0.27,1.981456535
2009/5/27,4022202.863,-1.9,0.024134105,0.000757967,-0.322,-0.153,1.810626963
2009/5/26,3970652.419,2.63,0.03416009,-0.007621195,0.024,0.027,1.584922711
2009/5/22,3000782.49,-0.15,0.01452163,0.002611642,0.106,-0.451,1.754944444
2009/5/21,4519603.447,-1.68,0.023033416,-0.012673359,-0.092,-0.195,1.844605649
2009/5/20,5018565.01,-0.51,0.025580038,0.009767324,0.452,-0.159,1.650021212
2009/5/19,3939470.865,-0.17,0.012278638,-0.000747491,0.016,0.066,2.1729312
